"","V1","V2"
"622",0.998118309790326,0.00188169020967422
"623",0.987621281091507,0.0123787189084929
"624",0.998428129269074,0.00157187073092631
"625",0.997716056536843,0.00228394346315753
"626",0.993977142881182,0.00602285711881781
"627",0.998444724063708,0.00155527593629149
"628",0.996087999910679,0.00391200008932125
"629",0.994100161069508,0.00589983893049136
"630",0.996190998807535,0.0038090011924651
"631",0.99488210316938,0.00511789683061971
"632",0.993095907615284,0.00690409238471617
"633",0.998334496436258,0.00166550356374161
"634",0.399874888710713,0.600125111289287
"635",0.829685882804657,0.170314117195343
"636",0.997826010912773,0.00217398908722711
"637",0.998398718708434,0.00160128129156615
"638",0.995727364258986,0.00427263574101354
"639",0.992904980725179,0.00709501927482155
"640",0.993038324313622,0.00696167568637796
"641",0.995244368792066,0.00475563120793422
"642",0.997249725598281,0.00275027440171903
"643",0.994989630171389,0.00501036982861155
"644",0.994547846816862,0.00545215318313796
"645",0.99745521193043,0.00254478806956986
"646",0.995462925450528,0.00453707454947266
"647",0.986230781881348,0.0137692181186524
"648",0.993471433075461,0.00652856692453902
"649",0.997192158101884,0.00280784189811596
"650",0.998436649481318,0.00156335051868186
"651",0.991746882213394,0.00825311778660599
"652",0.99350635555128,0.00649364444872008
"653",0.056795777217932,0.943204222782068
"654",0.992276781438134,0.00772321856186556
"655",0.998422364818761,0.00157763518123907
"656",0.998048186136593,0.00195181386340717
"657",0.995686654186891,0.00431334581310909
"658",0.995097437606321,0.00490256239367924
"659",0.995606045626133,0.00439395437386681
"660",0.99494807104237,0.0050519289576296
"661",0.0731933975519342,0.926806602448066
"662",0.938652867069392,0.0613471329306081
"663",0.953747303379445,0.0462526966205552
"664",0.98263854842287,0.0173614515771294
"665",0.995103331894562,0.00489666810543826
"666",0.996541190996142,0.0034588090038576
"667",0.996814953670957,0.0031850463290434
"668",0.998308061832374,0.0016919381676258
"669",0.992215185283334,0.00778481471666657
"670",0.99703757967329,0.00296242032670984
"671",0.994191330148603,0.00580866985139722
"672",0.995942836825286,0.00405716317471364
"673",0.0547563728018996,0.9452436271981
"674",0.979180283087666,0.020819716912334
"675",0.998125821939202,0.00187417806079848
"676",0.997265901432524,0.00273409856747627
"677",0.979742269064503,0.020257730935497
"678",0.99822543280984,0.00177456719016051
"679",0.996550928201331,0.00344907179866867
"680",0.988134952610086,0.0118650473899144
"681",0.994887140273116,0.00511285972688352
"682",0.99392634323103,0.00607365676896999
"683",0.997775443952987,0.00222455604701277
"684",0.99216956871906,0.00783043128093998
"685",0.991865728507184,0.00813427149281608
"686",0.963790215931023,0.0362097840689768
"687",0.992813647148489,0.00718635285151064
"688",0.994937421032965,0.00506257896703507
"689",0.998138056041113,0.00186194395888727
"690",0.995727100444592,0.0042728995554077
"691",0.992750848167359,0.00724915183264122
"692",0.997351159857777,0.00264884014222305
"693",0.959608141704663,0.0403918582953368
"694",0.996858365534523,0.003141634465477
"695",0.99772663660941,0.00227336339058994
"696",0.994920218461251,0.00507978153874934
"697",0.99236046585787,0.00763953414213009
"698",0.621649483199695,0.378350516800305
"699",0.993118434992031,0.00688156500796873
